region, enduse, sector, fueltype, fuel
S12000023, ss_other_electricity, retail, 3, 0.0
S12000023, ss_other_electricity, retail, 4, 0.0
S12000023, ss_other_electricity, retail, 5, 0.0
S12000023, ss_other_electricity, retail, 6, 0.0
S12000023, ss_other_electricity, retail, 7, 0.0
S12000023, ss_cooling_ventilation, retail, 0, 0.0
S12000023, ss_cooling_ventilation, retail, 1, 0.0
S12000023, ss_cooling_ventilation, retail, 2, 2252.0214242934007
S12000023, ss_cooling_ventilation, retail, 3, 0.0
S12000023, ss_cooling_ventilation, retail, 4, 0.0
S12000023, ss_cooling_ventilation, retail, 5, 0.0
S12000023, ss_cooling_ventilation, retail, 6, 0.0
S12000023, ss_cooling_ventilation, retail, 7, 0.0
S12000023, ss_catering, retail, 0, 0.0
S12000023, ss_catering, retail, 1, 161.74807327702402
S12000023, ss_catering, retail, 2, 329.07366632222124
S12000023, ss_catering, retail, 3, 61.352717449905654
S12000023, ss_catering, retail, 4, 0.0
S12000023, ss_catering, retail, 5, 0.0
S12000023, ss_catering, retail, 6, 0.0
S12000023, ss_catering, retail, 7, 0.0
S12000023, ss_computing, retail, 0, 0.0
S12000023, ss_computing, retail, 1, 0.0
S12000023, ss_computing, retail, 2, 55.775197681732415
S12000023, ss_computing, retail, 3, 0.0
S12000023, ss_computing, retail, 4, 0.0
S12000023, ss_computing, retail, 5, 0.0
S12000023, ss_computing, retail, 6, 0.0
S12000023, ss_computing, retail, 7, 0.0
S12000023, ss_other_gas, retail, 0, 0.0
S12000023, ss_other_gas, retail, 1, 0.0
S12000023, ss_other_gas, retail, 2, 0.0
S12000023, ss_other_gas, retail, 3, 0.0
S12000023, ss_other_gas, retail, 4, 0.0
S12000023, ss_other_gas, retail, 5, 0.0
S12000023, ss_other_gas, retail, 6, 0.0
S12000023, ss_other_gas, retail, 7, 0.0
S12000023, ss_water_heating, retail, 0, 0.0
S12000023, ss_water_heating, retail, 1, 89.24031629077187
S12000023, ss_water_heating, retail, 2, 111.55039536346483
S12000023, ss_water_heating, retail, 3, 61.352717449905654
S12000023, ss_water_heating, retail, 4, 0.0
S12000023, ss_water_heating, retail, 5, 0.0
S12000023, ss_water_heating, retail, 6, 0.0
S12000023, ss_water_heating, retail, 7, 0.0
S12000023, ss_space_heating, retail, 0, 0.0
S12000023, ss_space_heating, retail, 1, 4448.824379247229
S12000023, ss_space_heating, retail, 2, 2189.925178931776
S12000023, ss_space_heating, retail, 3, 298.88742599593786
S12000023, ss_space_heating, retail, 4, 0.0
S12000023, ss_space_heating, retail, 5, 126.45237253674296
S12000023, ss_space_heating, retail, 6, 0.0
S12000023, ss_space_heating, retail, 7, 0.0
S12000023, ss_lighting, retail, 0, 0.0
S12000023, ss_lighting, retail, 1, 0.0
S12000023, ss_lighting, retail, 2, 3647.6979283853
S12000023, ss_lighting, retail, 3, 0.0
S12000023, ss_lighting, retail, 4, 0.0
S12000023, ss_lighting, retail, 5, 0.0
S12000023, ss_lighting, retail, 6, 0.0
S12000023, ss_lighting, retail, 7, 0.0
S12000023, ss_other_electricity, education, 0, 0.0
S12000023, ss_other_electricity, education, 1, 0.0
S12000023, ss_other_electricity, education, 2, 931.4458012849313
S12000023, ss_other_electricity, education, 3, 0.0
S12000023, ss_other_electricity, education, 4, 0.0
S12000023, ss_other_electricity, education, 5, 0.0
S12000023, ss_other_electricity, education, 6, 0.0
S12000023, ss_other_electricity, education, 7, 0.0
S12000023, ss_cooling_ventilation, education, 0, 0.0
S12000023, ss_cooling_ventilation, education, 1, 0.0
S12000023, ss_cooling_ventilation, education, 2, 796.1691904067577
S12000023, ss_cooling_ventilation, education, 3, 0.0
S12000023, ss_cooling_ventilation, education, 4, 0.0
S12000023, ss_cooling_ventilation, education, 5, 0.0
S12000023, ss_cooling_ventilation, education, 6, 0.0
S12000023, ss_cooling_ventilation, education, 7, 0.0
S12000023, ss_catering, education, 0, 0.0
S12000023, ss_catering, education, 1, 418.31398261299313
S12000023, ss_catering, education, 2, 379.2713442357804
S12000023, ss_catering, education, 3, 33.46511860903945
S12000023, ss_catering, education, 4, 0.0
S12000023, ss_catering, education, 5, 0.0
S12000023, ss_catering, education, 6, 0.0
S12000023, ss_catering, education, 7, 0.0
S12000023, ss_computing, education, 0, 0.0
S12000023, ss_computing, education, 1, 0.0
S12000023, ss_computing, education, 2, 156.1705535088508
S12000023, ss_computing, education, 3, 0.0
S12000023, ss_computing, education, 4, 0.0
S12000023, ss_computing, education, 5, 0.0
S12000023, ss_computing, education, 6, 0.0
S12000023, ss_computing, education, 7, 0.0
S12000023, ss_other_gas, education, 0, 0.0
S12000023, ss_other_gas, education, 1, 111.55039536346483
S12000023, ss_other_gas, education, 2, 0.0
S12000023, ss_other_gas, education, 3, 0.0
S12000023, ss_other_gas, education, 4, 0.0
S12000023, ss_other_gas, education, 5, 0.0
S12000023, ss_other_gas, education, 6, 0.0
S12000023, ss_other_gas, education, 7, 0.0
S12000023, ss_water_heating, education, 0, 0.0
S12000023, ss_water_heating, education, 1, 998.3760385030101
S12000023, ss_water_heating, education, 2, 145.01551397250427
S12000023, ss_water_heating, education, 3, 66.9302372180789
S12000023, ss_water_heating, education, 4, 66.9302372180789
S12000023, ss_water_heating, education, 5, 11.155039536346484
S12000023, ss_water_heating, education, 6, 0.0
S12000023, ss_water_heating, education, 7, 0.0
S12000023, ss_space_heating, education, 0, 0.0
S12000023, ss_space_heating, education, 1, 6805.436776522893
S12000023, ss_space_heating, education, 2, 109.20886719082347
S12000023, ss_space_heating, education, 3, 551.7921710694237
S12000023, ss_space_heating, education, 4, 546.0443359541173
S12000023, ss_space_heating, education, 5, 34.48701069183898
S12000023, ss_space_heating, education, 6, 0.0
S12000023, ss_space_heating, education, 7, 0.0
S12000023, ss_lighting, education, 0, 0.0
S12000023, ss_lighting, education, 1, 0.0
S12000023, ss_lighting, education, 2, 897.9806826758919
S12000023, ss_lighting, education, 3, 0.0
S12000023, ss_lighting, education, 4, 0.0
S12000023, ss_lighting, education, 5, 0.0
S12000023, ss_lighting, education, 6, 0.0
S12000023, ss_lighting, education, 7, 0.0
S12000023, ss_other_electricity, military, 0, 0.0
S12000023, ss_other_electricity, military, 1, 0.0
S12000023, ss_other_electricity, military, 2, 94.8178360589451
S12000023, ss_other_electricity, military, 3, 0.0
S12000023, ss_other_electricity, military, 4, 0.0
S12000023, ss_other_electricity, military, 5, 0.0
S12000023, ss_other_electricity, military, 6, 0.0
S12000023, ss_other_electricity, military, 7, 0.0
S12000023, ss_cooling_ventilation, military, 0, 0.0
S12000023, ss_cooling_ventilation, military, 1, 0.0
S12000023, ss_cooling_ventilation, military, 2, 227.47691154478792
S12000023, ss_cooling_ventilation, military, 3, 0.0
S12000023, ss_cooling_ventilation, military, 4, 0.0
S12000023, ss_cooling_ventilation, military, 5, 0.0
S12000023, ss_cooling_ventilation, military, 6, 0.0
S12000023, ss_cooling_ventilation, military, 7, 0.0
S12000023, ss_catering, military, 0, 0.0
S12000023, ss_catering, military, 1, 22.310079072692968
S12000023, ss_catering, military, 2, 22.310079072692968
S12000023, ss_catering, military, 3, 0.0
S12000023, ss_catering, military, 4, 0.0
S12000023, ss_catering, military, 5, 0.0
S12000023, ss_catering, military, 6, 0.0
S12000023, ss_catering, military, 7, 0.0
S12000023, ss_computing, military, 0, 0.0
S12000023, ss_computing, military, 1, 0.0
S12000023, ss_computing, military, 2, 0.0
S12000023, ss_computing, military, 3, 0.0
S12000023, ss_computing, military, 4, 0.0
S12000023, ss_computing, military, 5, 0.0
S12000023, ss_computing, military, 6, 0.0
S12000023, ss_computing, military, 7, 0.0
S12000023, ss_other_gas, military, 0, 0.0
S12000023, ss_other_gas, military, 1, 0.0
S12000023, ss_other_gas, military, 2, 0.0
S12000023, ss_other_gas, military, 3, 0.0
S12000023, ss_other_gas, military, 4, 0.0
S12000023, ss_other_gas, military, 5, 0.0
S12000023, ss_other_gas, military, 6, 0.0
S12000023, ss_other_gas, military, 7, 0.0
S12000023, ss_water_heating, military, 0, 0.0
S12000023, ss_water_heating, military, 1, 50.197677913559176
S12000023, ss_water_heating, military, 2, 5.577519768173242
S12000023, ss_water_heating, military, 3, 5.577519768173242
S12000023, ss_water_heating, military, 4, 22.310079072692968
S12000023, ss_water_heating, military, 5, 0.0
S12000023, ss_water_heating, military, 6, 0.0
S12000023, ss_water_heating, military, 7, 0.0
S12000023, ss_space_heating, military, 0, 0.0
S12000023, ss_space_heating, military, 1, 592.0270168765693
S12000023, ss_space_heating, military, 2, 0.0
S12000023, ss_space_heating, military, 3, 45.98268092245198
S12000023, ss_space_heating, military, 4, 752.9664001051513
S12000023, ss_space_heating, military, 5, 0.0
S12000023, ss_space_heating, military, 6, 0.0
S12000023, ss_space_heating, military, 7, 0.0
S12000023, ss_lighting, military, 0, 0.0
S12000023, ss_lighting, military, 1, 0.0
S12000023, ss_lighting, military, 2, 184.05815234971698
S12000023, ss_lighting, military, 3, 0.0
S12000023, ss_lighting, military, 4, 0.0
S12000023, ss_lighting, military, 5, 0.0
S12000023, ss_lighting, military, 6, 0.0
S12000023, ss_lighting, military, 7, 0.0
S12000023, ss_other_electricity, community_arts_leisure, 0, 0.0
S12000023, ss_other_electricity, community_arts_leisure, 1, 0.0
S12000023, ss_other_electricity, community_arts_leisure, 2, 792.0078070806003
S12000023, ss_other_electricity, community_arts_leisure, 3, 0.0
S12000023, ss_other_electricity, community_arts_leisure, 4, 0.0
S12000023, ss_other_electricity, community_arts_leisure, 5, 0.0
S12000023, ss_other_electricity, community_arts_leisure, 6, 0.0
S12000023, ss_other_electricity, community_arts_leisure, 7, 0.0
S12000023, ss_cooling_ventilation, community_arts_leisure, 0, 0.0
S12000023, ss_cooling_ventilation, community_arts_leisure, 1, 0.0
S12000023, ss_cooling_ventilation, community_arts_leisure, 2, 909.9076461791517
S12000023, ss_cooling_ventilation, community_arts_leisure, 3, 0.0
S12000023, ss_cooling_ventilation, community_arts_leisure, 4, 0.0
S12000023, ss_cooling_ventilation, community_arts_leisure, 5, 0.0
S12000023, ss_cooling_ventilation, community_arts_leisure, 6, 0.0
S12000023, ss_cooling_ventilation, community_arts_leisure, 7, 0.0
S12000023, ss_catering, community_arts_leisure, 0, 0.0
S12000023, ss_catering, community_arts_leisure, 1, 329.07366632222124
S12000023, ss_catering, community_arts_leisure, 2, 217.52327095875643
S12000023, ss_catering, community_arts_leisure, 3, 150.59303374067753
S12000023, ss_catering, community_arts_leisure, 4, 0.0
S12000023, ss_catering, community_arts_leisure, 5, 0.0
S12000023, ss_catering, community_arts_leisure, 6, 0.0
S12000023, ss_catering, community_arts_leisure, 7, 0.0
S12000023, ss_computing, community_arts_leisure, 0, 0.0
S12000023, ss_computing, community_arts_leisure, 1, 0.0
S12000023, ss_computing, community_arts_leisure, 2, 5.577519768173242
S12000023, ss_computing, community_arts_leisure, 3, 0.0
S12000023, ss_computing, community_arts_leisure, 4, 0.0
S12000023, ss_computing, community_arts_leisure, 5, 0.0
S12000023, ss_computing, community_arts_leisure, 6, 0.0
S12000023, ss_computing, community_arts_leisure, 7, 0.0
S12000023, ss_other_gas, community_arts_leisure, 0, 0.0
S12000023, ss_other_gas, community_arts_leisure, 1, 1466.8876990295626
S12000023, ss_other_gas, community_arts_leisure, 2, 0.0
S12000023, ss_other_gas, community_arts_leisure, 3, 0.0
S12000023, ss_other_gas, community_arts_leisure, 4, 0.0
S12000023, ss_other_gas, community_arts_leisure, 5, 0.0
S12000023, ss_other_gas, community_arts_leisure, 6, 0.0
S12000023, ss_other_gas, community_arts_leisure, 7, 0.0
S12000023, ss_water_heating, community_arts_leisure, 0, 0.0
S12000023, ss_water_heating, community_arts_leisure, 1, 172.90311281337048
S12000023, ss_water_heating, community_arts_leisure, 2, 27.887598840866207
S12000023, ss_water_heating, community_arts_leisure, 3, 44.620158145385936
S12000023, ss_water_heating, community_arts_leisure, 4, 11.155039536346484
S12000023, ss_water_heating, community_arts_leisure, 5, 5.577519768173242
S12000023, ss_water_heating, community_arts_leisure, 6, 0.0
S12000023, ss_water_heating, community_arts_leisure, 7, 0.0
S12000023, ss_space_heating, community_arts_leisure, 0, 0.0
S12000023, ss_space_heating, community_arts_leisure, 1, 4310.876336479873
S12000023, ss_space_heating, community_arts_leisure, 2, 293.1395908806314
S12000023, ss_space_heating, community_arts_leisure, 3, 482.8181496857458
S12000023, ss_space_heating, community_arts_leisure, 4, 275.89608553471186
S12000023, ss_space_heating, community_arts_leisure, 5, 63.22618626837148
S12000023, ss_space_heating, community_arts_leisure, 6, 0.0
S12000023, ss_space_heating, community_arts_leisure, 7, 0.0
S12000023, ss_lighting, community_arts_leisure, 0, 0.0
S12000023, ss_lighting, community_arts_leisure, 1, 0.0
S12000023, ss_lighting, community_arts_leisure, 2, 474.08918029472557
S12000023, ss_lighting, community_arts_leisure, 3, 0.0
S12000023, ss_lighting, community_arts_leisure, 4, 0.0
S12000023, ss_lighting, community_arts_leisure, 5, 0.0
S12000023, ss_lighting, community_arts_leisure, 6, 0.0
S12000023, ss_lighting, community_arts_leisure, 7, 0.0
S12000023, ss_other_electricity, offices, 0, 0.0
S12000023, ss_other_electricity, offices, 1, 0.0
S12000023, ss_other_electricity, offices, 2, 1650.9458513792795
S12000023, ss_other_electricity, offices, 3, 0.0
S12000023, ss_other_electricity, offices, 4, 0.0
S12000023, ss_other_electricity, offices, 5, 0.0
S12000023, ss_other_electricity, offices, 6, 0.0
S12000023, ss_other_electricity, offices, 7, 0.0
S12000023, ss_cooling_ventilation, offices, 0, 0.0
S12000023, ss_cooling_ventilation, offices, 1, 22.747691154478794
S12000023, ss_cooling_ventilation, offices, 2, 4424.425929546125
S12000023, ss_cooling_ventilation, offices, 3, 227.47691154478792
S12000023, ss_cooling_ventilation, offices, 4, 0.0
S12000023, ss_cooling_ventilation, offices, 5, 0.0
S12000023, ss_cooling_ventilation, offices, 6, 0.0
S12000023, ss_cooling_ventilation, offices, 7, 0.0
S12000023, ss_catering, offices, 0, 0.0
S12000023, ss_catering, offices, 1, 111.55039536346483
S12000023, ss_catering, offices, 2, 217.52327095875643
S12000023, ss_catering, offices, 3, 184.05815234971698
S12000023, ss_catering, offices, 4, 0.0
S12000023, ss_catering, offices, 5, 0.0
S12000023, ss_catering, offices, 6, 0.0
S12000023, ss_catering, offices, 7, 0.0
S12000023, ss_computing, offices, 0, 0.0
S12000023, ss_computing, offices, 1, 0.0
S12000023, ss_computing, offices, 2, 4244.492543579837
S12000023, ss_computing, offices, 3, 0.0
S12000023, ss_computing, offices, 4, 0.0
S12000023, ss_computing, offices, 5, 0.0
S12000023, ss_computing, offices, 6, 0.0
S12000023, ss_computing, offices, 7, 0.0
S12000023, ss_other_gas, offices, 0, 0.0
S12000023, ss_other_gas, offices, 1, 145.01551397250427
S12000023, ss_other_gas, offices, 2, 0.0
S12000023, ss_other_gas, offices, 3, 0.0
S12000023, ss_other_gas, offices, 4, 0.0
S12000023, ss_other_gas, offices, 5, 0.0
S12000023, ss_other_gas, offices, 6, 0.0
S12000023, ss_other_gas, offices, 7, 0.0
S12000023, ss_water_heating, offices, 0, 0.0
S12000023, ss_water_heating, offices, 1, 440.6240616856861
S12000023, ss_water_heating, offices, 2, 334.6511860903945
S12000023, ss_water_heating, offices, 3, 184.05815234971698
S12000023, ss_water_heating, offices, 4, 5.577519768173242
S12000023, ss_water_heating, offices, 5, 11.155039536346484
S12000023, ss_water_heating, offices, 6, 0.0
S12000023, ss_water_heating, offices, 7, 0.0
S12000023, ss_space_heating, offices, 0, 0.0
S12000023, ss_space_heating, offices, 1, 6357.105637528986
S12000023, ss_space_heating, offices, 2, 1149.5670230612996
S12000023, ss_space_heating, offices, 3, 408.09629318676133
S12000023, ss_space_heating, offices, 4, 103.46103207551695
S12000023, ss_space_heating, offices, 5, 120.70453742143646
S12000023, ss_space_heating, offices, 6, 0.0
S12000023, ss_space_heating, offices, 7, 0.0
S12000023, ss_lighting, offices, 0, 0.0
S12000023, ss_lighting, offices, 1, 0.0
S12000023, ss_lighting, offices, 2, 1784.8063258154373
S12000023, ss_lighting, offices, 3, 0.0
S12000023, ss_lighting, offices, 4, 0.0
S12000023, ss_lighting, offices, 5, 0.0
S12000023, ss_lighting, offices, 6, 0.0
S12000023, ss_lighting, offices, 7, 0.0
S12000023, ss_other_electricity, storage, 0, 0.0
S12000023, ss_other_electricity, storage, 1, 0.0
S12000023, ss_other_electricity, storage, 2, 1907.5117607152488
S12000023, ss_other_electricity, storage, 3, 0.0
S12000023, ss_other_electricity, storage, 4, 0.0
S12000023, ss_other_electricity, storage, 5, 0.0
S12000023, ss_other_electricity, storage, 6, 0.0
S12000023, ss_other_electricity, storage, 7, 0.0
S12000023, ss_cooling_ventilation, storage, 0, 0.0
S12000023, ss_cooling_ventilation, storage, 1, 0.0
S12000023, ss_cooling_ventilation, storage, 2, 500.4492053985334
S12000023, ss_cooling_ventilation, storage, 3, 0.0
S12000023, ss_cooling_ventilation, storage, 4, 0.0
S12000023, ss_cooling_ventilation, storage, 5, 0.0
S12000023, ss_cooling_ventilation, storage, 6, 0.0
S12000023, ss_cooling_ventilation, storage, 7, 0.0
S12000023, ss_catering, storage, 0, 0.0
S12000023, ss_catering, storage, 1, 27.887598840866207
S12000023, ss_catering, storage, 2, 33.46511860903945
S12000023, ss_catering, storage, 3, 5.577519768173242
S12000023, ss_catering, storage, 4, 0.0
S12000023, ss_catering, storage, 5, 0.0
S12000023, ss_catering, storage, 6, 0.0
S12000023, ss_catering, storage, 7, 0.0
S12000023, ss_computing, storage, 0, 0.0
S12000023, ss_computing, storage, 1, 0.0
S12000023, ss_computing, storage, 2, 161.74807327702402
S12000023, ss_computing, storage, 3, 0.0
S12000023, ss_computing, storage, 4, 0.0
S12000023, ss_computing, storage, 5, 0.0
S12000023, ss_computing, storage, 6, 0.0
S12000023, ss_computing, storage, 7, 0.0
S12000023, ss_other_gas, storage, 0, 0.0
S12000023, ss_other_gas, storage, 1, 0.0
S12000023, ss_other_gas, storage, 2, 0.0
S12000023, ss_other_gas, storage, 3, 0.0
S12000023, ss_other_gas, storage, 4, 0.0
S12000023, ss_other_gas, storage, 5, 0.0
S12000023, ss_other_gas, storage, 6, 0.0
S12000023, ss_other_gas, storage, 7, 0.0
S12000023, ss_water_heating, storage, 0, 0.0
S12000023, ss_water_heating, storage, 1, 117.12791513163808
S12000023, ss_water_heating, storage, 2, 78.0852767544254
S12000023, ss_water_heating, storage, 3, 33.46511860903945
S12000023, ss_water_heating, storage, 4, 0.0
S12000023, ss_water_heating, storage, 5, 5.577519768173242
S12000023, ss_water_heating, storage, 6, 0.0
S12000023, ss_water_heating, storage, 7, 0.0
S12000023, ss_space_heating, storage, 0, 0.0
S12000023, ss_space_heating, storage, 1, 3172.804983649187
S12000023, ss_space_heating, storage, 2, 356.3657771490029
S12000023, ss_space_heating, storage, 3, 1822.0637315521597
S12000023, ss_space_heating, storage, 4, 0.0
S12000023, ss_space_heating, storage, 5, 201.17422903572742
S12000023, ss_space_heating, storage, 6, 0.0
S12000023, ss_space_heating, storage, 7, 0.0
S12000023, ss_lighting, storage, 0, 0.0
S12000023, ss_lighting, storage, 1, 0.0
S12000023, ss_lighting, storage, 2, 1773.6512862790908
S12000023, ss_lighting, storage, 3, 0.0
S12000023, ss_lighting, storage, 4, 0.0
S12000023, ss_lighting, storage, 5, 0.0
S12000023, ss_lighting, storage, 6, 0.0
S12000023, ss_lighting, storage, 7, 0.0
S12000023, ss_other_electricity, hospitality, 0, 0.0
S12000023, ss_other_electricity, hospitality, 1, 0.0
S12000023, ss_other_electricity, hospitality, 2, 1132.236512939168
S12000023, ss_other_electricity, hospitality, 3, 0.0
S12000023, ss_other_electricity, hospitality, 4, 0.0
S12000023, ss_other_electricity, hospitality, 5, 0.0
S12000023, ss_other_electricity, hospitality, 6, 0.0
S12000023, ss_other_electricity, hospitality, 7, 0.0
S12000023, ss_cooling_ventilation, hospitality, 0, 0.0
S12000023, ss_cooling_ventilation, hospitality, 1, 0.0
S12000023, ss_cooling_ventilation, hospitality, 2, 1126.0107121467004
S12000023, ss_cooling_ventilation, hospitality, 3, 0.0
S12000023, ss_cooling_ventilation, hospitality, 4, 0.0
S12000023, ss_cooling_ventilation, hospitality, 5, 0.0
S12000023, ss_cooling_ventilation, hospitality, 6, 0.0
S12000023, ss_cooling_ventilation, hospitality, 7, 0.0
S12000023, ss_catering, hospitality, 0, 0.0
S12000023, ss_catering, hospitality, 1, 1980.019517701501
S12000023, ss_catering, hospitality, 2, 2905.887799218259
S12000023, ss_catering, hospitality, 3, 1617.4807327702401
S12000023, ss_catering, hospitality, 4, 0.0
S12000023, ss_catering, hospitality, 5, 0.0
S12000023, ss_catering, hospitality, 6, 0.0
S12000023, ss_catering, hospitality, 7, 0.0
S12000023, ss_computing, hospitality, 0, 0.0
S12000023, ss_computing, hospitality, 1, 0.0
S12000023, ss_computing, hospitality, 2, 0.0
S12000023, ss_computing, hospitality, 3, 0.0
S12000023, ss_computing, hospitality, 4, 0.0
S12000023, ss_computing, hospitality, 5, 0.0
S12000023, ss_computing, hospitality, 6, 0.0
S12000023, ss_computing, hospitality, 7, 0.0
S12000023, ss_other_gas, hospitality, 0, 0.0
S12000023, ss_other_gas, hospitality, 1, 55.775197681732415
S12000023, ss_other_gas, hospitality, 2, 0.0
S12000023, ss_other_gas, hospitality, 3, 0.0
S12000023, ss_other_gas, hospitality, 4, 0.0
S12000023, ss_other_gas, hospitality, 5, 0.0
S12000023, ss_other_gas, hospitality, 6, 0.0
S12000023, ss_other_gas, hospitality, 7, 0.0
S12000023, ss_water_heating, hospitality, 0, 0.0
S12000023, ss_water_heating, hospitality, 1, 619.1046942672298
S12000023, ss_water_heating, hospitality, 2, 105.9728755952916
S12000023, ss_water_heating, hospitality, 3, 234.25583026327615
S12000023, ss_water_heating, hospitality, 4, 0.0
S12000023, ss_water_heating, hospitality, 5, 72.50775698625213
S12000023, ss_water_heating, hospitality, 6, 0.0
S12000023, ss_water_heating, hospitality, 7, 0.0
S12000023, ss_space_heating, hospitality, 0, 0.0
S12000023, ss_space_heating, hospitality, 1, 2172.681673585856
S12000023, ss_space_heating, hospitality, 2, 235.66123972756643
S12000023, ss_space_heating, hospitality, 3, 511.55732526227837
S12000023, ss_space_heating, hospitality, 4, 0.0
S12000023, ss_space_heating, hospitality, 5, 287.3917557653249
S12000023, ss_space_heating, hospitality, 6, 0.0
S12000023, ss_space_heating, hospitality, 7, 0.0
S12000023, ss_lighting, hospitality, 0, 0.0
S12000023, ss_lighting, hospitality, 1, 0.0
S12000023, ss_lighting, hospitality, 2, 423.8915023811664
S12000023, ss_lighting, hospitality, 3, 0.0
S12000023, ss_lighting, hospitality, 4, 0.0
S12000023, ss_lighting, hospitality, 5, 0.0
S12000023, ss_lighting, hospitality, 6, 0.0
S12000023, ss_lighting, hospitality, 7, 0.0
S12000023, ss_other_electricity, emergency_services, 0, 0.0
S12000023, ss_other_electricity, emergency_services, 1, 0.0
S12000023, ss_other_electricity, emergency_services, 2, 262.14342910414234
S12000023, ss_other_electricity, emergency_services, 3, 0.0
S12000023, ss_other_electricity, emergency_services, 4, 0.0
S12000023, ss_other_electricity, emergency_services, 5, 0.0
S12000023, ss_other_electricity, emergency_services, 6, 0.0
S12000023, ss_other_electricity, emergency_services, 7, 0.0
S12000023, ss_cooling_ventilation, emergency_services, 0, 0.0
S12000023, ss_cooling_ventilation, emergency_services, 1, 0.0
S12000023, ss_cooling_ventilation, emergency_services, 2, 250.2246026992667
S12000023, ss_cooling_ventilation, emergency_services, 3, 0.0
S12000023, ss_cooling_ventilation, emergency_services, 4, 0.0
S12000023, ss_cooling_ventilation, emergency_services, 5, 0.0
S12000023, ss_cooling_ventilation, emergency_services, 6, 0.0
S12000023, ss_cooling_ventilation, emergency_services, 7, 0.0
S12000023, ss_catering, emergency_services, 0, 0.0
S12000023, ss_catering, emergency_services, 1, 11.155039536346484
S12000023, ss_catering, emergency_services, 2, 22.310079072692968
S12000023, ss_catering, emergency_services, 3, 0.0
S12000023, ss_catering, emergency_services, 4, 0.0
S12000023, ss_catering, emergency_services, 5, 0.0
S12000023, ss_catering, emergency_services, 6, 0.0
S12000023, ss_catering, emergency_services, 7, 0.0
S12000023, ss_computing, emergency_services, 0, 0.0
S12000023, ss_computing, emergency_services, 1, 0.0
S12000023, ss_computing, emergency_services, 2, 11.155039536346484
S12000023, ss_computing, emergency_services, 3, 0.0
S12000023, ss_computing, emergency_services, 4, 0.0
