region, enduse, sector, fueltype, fuel
S12000023, is_other, fabricated_metal_products, 3, 0.0
S12000023, is_other, fabricated_metal_products, 4, 0.0
S12000023, is_other, fabricated_metal_products, 5, 0.0
S12000023, is_other, fabricated_metal_products, 6, 0.0
S12000023, is_other, fabricated_metal_products, 7, 0.0
S12000023, is_space_heating, fabricated_metal_products, 0, 16.73255930451972
S12000023, is_space_heating, fabricated_metal_products, 1, 563.3294965854974
S12000023, is_space_heating, fabricated_metal_products, 2, 468.51166052655225
S12000023, is_space_heating, fabricated_metal_products, 3, 0.0
S12000023, is_space_heating, fabricated_metal_products, 4, 0.0
S12000023, is_space_heating, fabricated_metal_products, 5, 0.0
S12000023, is_space_heating, fabricated_metal_products, 6, 0.0
S12000023, is_space_heating, fabricated_metal_products, 7, 0.0
S12000023, is_compressed_air, fabricated_metal_products, 0, 0.0
S12000023, is_compressed_air, fabricated_metal_products, 1, 0.0
S12000023, is_compressed_air, fabricated_metal_products, 2, 145.01551397250427
S12000023, is_compressed_air, fabricated_metal_products, 3, 0.0
S12000023, is_compressed_air, fabricated_metal_products, 4, 0.0
S12000023, is_compressed_air, fabricated_metal_products, 5, 0.0
S12000023, is_compressed_air, fabricated_metal_products, 6, 0.0
S12000023, is_compressed_air, fabricated_metal_products, 7, 0.0
S12000023, is_drying_separation, fabricated_metal_products, 0, 0.0
S12000023, is_drying_separation, fabricated_metal_products, 1, 0.0
S12000023, is_drying_separation, fabricated_metal_products, 2, 0.0
S12000023, is_drying_separation, fabricated_metal_products, 3, 0.0
S12000023, is_drying_separation, fabricated_metal_products, 4, 0.0
S12000023, is_drying_separation, fabricated_metal_products, 5, 0.0
S12000023, is_drying_separation, fabricated_metal_products, 6, 0.0
S12000023, is_drying_separation, fabricated_metal_products, 7, 0.0
S12000023, is_motors, food_production, 0, 0.0
S12000023, is_motors, food_production, 1, 0.0
S12000023, is_motors, food_production, 2, 1065.306275721089
S12000023, is_motors, food_production, 3, 0.0
S12000023, is_motors, food_production, 4, 0.0
S12000023, is_motors, food_production, 5, 0.0
S12000023, is_motors, food_production, 6, 0.0
S12000023, is_motors, food_production, 7, 0.0
S12000023, is_lighting, food_production, 0, 0.0
S12000023, is_lighting, food_production, 1, 0.0
S12000023, is_lighting, food_production, 2, 0.0
S12000023, is_lighting, food_production, 3, 0.0
S12000023, is_lighting, food_production, 4, 0.0
S12000023, is_lighting, food_production, 5, 0.0
S12000023, is_lighting, food_production, 6, 0.0
S12000023, is_lighting, food_production, 7, 0.0
S12000023, is_high_temp_process, food_production, 0, 0.0
S12000023, is_high_temp_process, food_production, 1, 0.0
S12000023, is_high_temp_process, food_production, 2, 0.0
S12000023, is_high_temp_process, food_production, 3, 0.0
S12000023, is_high_temp_process, food_production, 4, 0.0
S12000023, is_high_temp_process, food_production, 5, 0.0
S12000023, is_high_temp_process, food_production, 6, 0.0
S12000023, is_high_temp_process, food_production, 7, 0.0
S12000023, is_refrigeration, food_production, 0, 0.0
S12000023, is_refrigeration, food_production, 1, 0.0
S12000023, is_refrigeration, food_production, 2, 1115.503953634648
S12000023, is_refrigeration, food_production, 3, 0.0
S12000023, is_refrigeration, food_production, 4, 0.0
S12000023, is_refrigeration, food_production, 5, 0.0
S12000023, is_refrigeration, food_production, 6, 0.0
S12000023, is_refrigeration, food_production, 7, 0.0
S12000023, is_low_temp_process, food_production, 0, 128.28295466798454
S12000023, is_low_temp_process, food_production, 1, 5901.015914727289
S12000023, is_low_temp_process, food_production, 2, 1433.422580420523
S12000023, is_low_temp_process, food_production, 3, 356.96126516308743
S12000023, is_low_temp_process, food_production, 4, 0.0
S12000023, is_low_temp_process, food_production, 5, 0.0
S12000023, is_low_temp_process, food_production, 6, 0.0
S12000023, is_low_temp_process, food_production, 7, 0.0
S12000023, is_other, food_production, 0, 27.887598840866207
S12000023, is_other, food_production, 1, 1338.6047443615778
S12000023, is_other, food_production, 2, 323.496146554048
S12000023, is_other, food_production, 3, 78.08527675442538
S12000023, is_other, food_production, 4, 0.0
S12000023, is_other, food_production, 5, 0.0
S12000023, is_other, food_production, 6, 0.0
S12000023, is_other, food_production, 7, 0.0
S12000023, is_space_heating, food_production, 0, 0.0
S12000023, is_space_heating, food_production, 1, 0.0
S12000023, is_space_heating, food_production, 2, 0.0
S12000023, is_space_heating, food_production, 3, 0.0
S12000023, is_space_heating, food_production, 4, 0.0
S12000023, is_space_heating, food_production, 5, 0.0
S12000023, is_space_heating, food_production, 6, 0.0
S12000023, is_space_heating, food_production, 7, 0.0
S12000023, is_compressed_air, food_production, 0, 0.0
S12000023, is_compressed_air, food_production, 1, 0.0
S12000023, is_compressed_air, food_production, 2, 0.0
S12000023, is_compressed_air, food_production, 3, 0.0
S12000023, is_compressed_air, food_production, 4, 0.0
S12000023, is_compressed_air, food_production, 5, 0.0
S12000023, is_compressed_air, food_production, 6, 0.0
S12000023, is_compressed_air, food_production, 7, 0.0
S12000023, is_drying_separation, food_production, 0, 16.73255930451972
S12000023, is_drying_separation, food_production, 1, 674.8798919489622
S12000023, is_drying_separation, food_production, 2, 167.32559304519722
S12000023, is_drying_separation, food_production, 3, 39.04263837721269
S12000023, is_drying_separation, food_production, 4, 0.0
S12000023, is_drying_separation, food_production, 5, 0.0
S12000023, is_drying_separation, food_production, 6, 0.0
S12000023, is_drying_separation, food_production, 7, 0.0
S12000023, is_motors, mining, 0, 0.0
S12000023, is_motors, mining, 1, 0.0
S12000023, is_motors, mining, 2, 234.25583026327612
S12000023, is_motors, mining, 3, 0.0
S12000023, is_motors, mining, 4, 0.0
S12000023, is_motors, mining, 5, 0.0
S12000023, is_motors, mining, 6, 0.0
S12000023, is_motors, mining, 7, 0.0
S12000023, is_lighting, mining, 0, 0.0
S12000023, is_lighting, mining, 1, 0.0
S12000023, is_lighting, mining, 2, 0.0
S12000023, is_lighting, mining, 3, 0.0
S12000023, is_lighting, mining, 4, 0.0
S12000023, is_lighting, mining, 5, 0.0
S12000023, is_lighting, mining, 6, 0.0
S12000023, is_lighting, mining, 7, 0.0
S12000023, is_high_temp_process, mining, 0, 0.0
S12000023, is_high_temp_process, mining, 1, 435.0465419175128
S12000023, is_high_temp_process, mining, 2, 317.9186267858748
S12000023, is_high_temp_process, mining, 3, 596.7946151945367
S12000023, is_high_temp_process, mining, 4, 0.0
S12000023, is_high_temp_process, mining, 5, 0.0
S12000023, is_high_temp_process, mining, 6, 0.0
S12000023, is_high_temp_process, mining, 7, 0.0
S12000023, is_refrigeration, mining, 0, 0.0
S12000023, is_refrigeration, mining, 1, 0.0
S12000023, is_refrigeration, mining, 2, 0.0
S12000023, is_refrigeration, mining, 3, 0.0
S12000023, is_refrigeration, mining, 4, 0.0
S12000023, is_refrigeration, mining, 5, 0.0
S12000023, is_refrigeration, mining, 6, 0.0
S12000023, is_refrigeration, mining, 7, 0.0
S12000023, is_low_temp_process, mining, 0, 0.0
S12000023, is_low_temp_process, mining, 1, 33.46511860903944
S12000023, is_low_temp_process, mining, 2, 22.310079072692965
S12000023, is_low_temp_process, mining, 3, 44.62015814538593
S12000023, is_low_temp_process, mining, 4, 0.0
S12000023, is_low_temp_process, mining, 5, 0.0
S12000023, is_low_temp_process, mining, 6, 0.0
S12000023, is_low_temp_process, mining, 7, 0.0
S12000023, is_other, mining, 0, 0.0
S12000023, is_other, mining, 1, 44.62015814538593
S12000023, is_other, mining, 2, 33.46511860903944
S12000023, is_other, mining, 3, 61.35271744990565
S12000023, is_other, mining, 4, 0.0
S12000023, is_other, mining, 5, 0.0
S12000023, is_other, mining, 6, 0.0
S12000023, is_other, mining, 7, 0.0
S12000023, is_space_heating, mining, 0, 0.0
S12000023, is_space_heating, mining, 1, 11.155039536346482
S12000023, is_space_heating, mining, 2, 5.577519768173241
S12000023, is_space_heating, mining, 3, 11.155039536346482
S12000023, is_space_heating, mining, 4, 0.0
S12000023, is_space_heating, mining, 5, 0.0
S12000023, is_space_heating, mining, 6, 0.0
S12000023, is_space_heating, mining, 7, 0.0
S12000023, is_compressed_air, mining, 0, 0.0
S12000023, is_compressed_air, mining, 1, 0.0
S12000023, is_compressed_air, mining, 2, 0.0
S12000023, is_compressed_air, mining, 3, 0.0
S12000023, is_compressed_air, mining, 4, 0.0
S12000023, is_compressed_air, mining, 5, 0.0
S12000023, is_compressed_air, mining, 6, 0.0
S12000023, is_compressed_air, mining, 7, 0.0
S12000023, is_drying_separation, mining, 0, 0.0
S12000023, is_drying_separation, mining, 1, 27.887598840866207
S12000023, is_drying_separation, mining, 2, 22.310079072692965
S12000023, is_drying_separation, mining, 3, 44.62015814538593
S12000023, is_drying_separation, mining, 4, 0.0
S12000023, is_drying_separation, mining, 5, 0.0
S12000023, is_drying_separation, mining, 6, 0.0
S12000023, is_drying_separation, mining, 7, 0.0
S12000023, is_motors, chemicals, 0, 0.0
S12000023, is_motors, chemicals, 1, 0.0
S12000023, is_motors, chemicals, 2, 3603.0777702399137
S12000023, is_motors, chemicals, 3, 0.0
S12000023, is_motors, chemicals, 4, 0.0
S12000023, is_motors, chemicals, 5, 0.0
S12000023, is_motors, chemicals, 6, 0.0
S12000023, is_motors, chemicals, 7, 0.0
S12000023, is_lighting, chemicals, 0, 0.0
S12000023, is_lighting, chemicals, 1, 0.0
S12000023, is_lighting, chemicals, 2, 0.0
S12000023, is_lighting, chemicals, 3, 0.0
S12000023, is_lighting, chemicals, 4, 0.0
S12000023, is_lighting, chemicals, 5, 0.0
S12000023, is_lighting, chemicals, 6, 0.0
S12000023, is_lighting, chemicals, 7, 0.0
S12000023, is_high_temp_process, chemicals, 0, 33.46511860903944
S12000023, is_high_temp_process, chemicals, 1, 998.37603850301
S12000023, is_high_temp_process, chemicals, 2, 184.05815234971695
S12000023, is_high_temp_process, chemicals, 3, 94.81783605894509
S12000023, is_high_temp_process, chemicals, 4, 0.0
S12000023, is_high_temp_process, chemicals, 5, 0.0
S12000023, is_high_temp_process, chemicals, 6, 0.0
S12000023, is_high_temp_process, chemicals, 7, 0.0
S12000023, is_refrigeration, chemicals, 0, 0.0
S12000023, is_refrigeration, chemicals, 1, 0.0
S12000023, is_refrigeration, chemicals, 2, 1020.6861175757031
S12000023, is_refrigeration, chemicals, 3, 0.0
S12000023, is_refrigeration, chemicals, 4, 0.0
S12000023, is_refrigeration, chemicals, 5, 0.0
S12000023, is_refrigeration, chemicals, 6, 0.0
S12000023, is_refrigeration, chemicals, 7, 0.0
S12000023, is_low_temp_process, chemicals, 0, 100.39535582711834
S12000023, is_low_temp_process, chemicals, 1, 2755.2947654775808
S12000023, is_low_temp_process, chemicals, 2, 513.1318186719382
S12000023, is_low_temp_process, chemicals, 3, 256.5659093359691
S12000023, is_low_temp_process, chemicals, 4, 0.0
S12000023, is_low_temp_process, chemicals, 5, 0.0
S12000023, is_low_temp_process, chemicals, 6, 0.0
S12000023, is_low_temp_process, chemicals, 7, 0.0
S12000023, is_other, chemicals, 0, 39.04263837721269
S12000023, is_other, chemicals, 1, 1082.0388350256087
S12000023, is_other, chemicals, 2, 200.79071165423667
S12000023, is_other, chemicals, 3, 100.39535582711834
S12000023, is_other, chemicals, 4, 0.0
S12000023, is_other, chemicals, 5, 0.0
S12000023, is_other, chemicals, 6, 0.0
S12000023, is_other, chemicals, 7, 0.0
S12000023, is_space_heating, chemicals, 0, 5.577519768173241
S12000023, is_space_heating, chemicals, 1, 217.5232709587564
S12000023, is_space_heating, chemicals, 2, 39.04263837721269
S12000023, is_space_heating, chemicals, 3, 22.310079072692965
S12000023, is_space_heating, chemicals, 4, 0.0
S12000023, is_space_heating, chemicals, 5, 0.0
S12000023, is_space_heating, chemicals, 6, 0.0
S12000023, is_space_heating, chemicals, 7, 0.0
S12000023, is_compressed_air, chemicals, 0, 0.0
S12000023, is_compressed_air, chemicals, 1, 0.0
S12000023, is_compressed_air, chemicals, 2, 931.4458012849312
S12000023, is_compressed_air, chemicals, 3, 0.0
S12000023, is_compressed_air, chemicals, 4, 0.0
S12000023, is_compressed_air, chemicals, 5, 0.0
S12000023, is_compressed_air, chemicals, 6, 0.0
S12000023, is_compressed_air, chemicals, 7, 0.0
S12000023, is_drying_separation, chemicals, 0, 55.775197681732415
S12000023, is_drying_separation, chemicals, 1, 1517.0853769431214
S12000023, is_drying_separation, chemicals, 2, 284.45350817683527
S12000023, is_drying_separation, chemicals, 3, 139.437994204331
S12000023, is_drying_separation, chemicals, 4, 0.0
S12000023, is_drying_separation, chemicals, 5, 0.0
S12000023, is_drying_separation, chemicals, 6, 0.0
S12000023, is_drying_separation, chemicals, 7, 0.0
S12000023, is_motors, water_collection_treatment, 0, 0.0
S12000023, is_motors, water_collection_treatment, 1, 0.0
S12000023, is_motors, water_collection_treatment, 2, 1500.352817638602
S12000023, is_motors, water_collection_treatment, 3, 0.0
S12000023, is_motors, water_collection_treatment, 4, 0.0
S12000023, is_motors, water_collection_treatment, 5, 0.0
S12000023, is_motors, water_collection_treatment, 6, 0.0
S12000023, is_motors, water_collection_treatment, 7, 0.0
S12000023, is_lighting, water_collection_treatment, 0, 0.0
S12000023, is_lighting, water_collection_treatment, 1, 0.0
S12000023, is_lighting, water_collection_treatment, 2, 0.0
S12000023, is_lighting, water_collection_treatment, 3, 0.0
S12000023, is_lighting, water_collection_treatment, 4, 0.0
S12000023, is_lighting, water_collection_treatment, 5, 0.0
S12000023, is_lighting, water_collection_treatment, 6, 0.0
S12000023, is_lighting, water_collection_treatment, 7, 0.0
S12000023, is_high_temp_process, water_collection_treatment, 0, 0.0
S12000023, is_high_temp_process, water_collection_treatment, 1, 0.0
S12000023, is_high_temp_process, water_collection_treatment, 2, 0.0
S12000023, is_high_temp_process, water_collection_treatment, 3, 0.0
S12000023, is_high_temp_process, water_collection_treatment, 4, 0.0
S12000023, is_high_temp_process, water_collection_treatment, 5, 0.0
S12000023, is_high_temp_process, water_collection_treatment, 6, 0.0
S12000023, is_high_temp_process, water_collection_treatment, 7, 0.0
S12000023, is_refrigeration, water_collection_treatment, 0, 0.0
S12000023, is_refrigeration, water_collection_treatment, 1, 0.0
S12000023, is_refrigeration, water_collection_treatment, 2, 0.0
S12000023, is_refrigeration, water_collection_treatment, 3, 0.0
S12000023, is_refrigeration, water_collection_treatment, 4, 0.0
S12000023, is_refrigeration, water_collection_treatment, 5, 0.0
S12000023, is_refrigeration, water_collection_treatment, 6, 0.0
S12000023, is_refrigeration, water_collection_treatment, 7, 0.0
S12000023, is_low_temp_process, water_collection_treatment, 0, 0.0
S12000023, is_low_temp_process, water_collection_treatment, 1, 44.62015814538593
S12000023, is_low_temp_process, water_collection_treatment, 2, 262.14342910414234
S12000023, is_low_temp_process, water_collection_treatment, 3, 5.577519768173241
S12000023, is_low_temp_process, water_collection_treatment, 4, 0.0
S12000023, is_low_temp_process, water_collection_treatment, 5, 0.0
S12000023, is_low_temp_process, water_collection_treatment, 6, 0.0
S12000023, is_low_temp_process, water_collection_treatment, 7, 0.0
S12000023, is_other, water_collection_treatment, 0, 0.0
S12000023, is_other, water_collection_treatment, 1, 11.155039536346482
S12000023, is_other, water_collection_treatment, 2, 78.08527675442538
S12000023, is_other, water_collection_treatment, 3, 0.0
S12000023, is_other, water_collection_treatment, 4, 0.0
S12000023, is_other, water_collection_treatment, 5, 0.0
S12000023, is_other, water_collection_treatment, 6, 0.0
S12000023, is_other, water_collection_treatment, 7, 0.0
S12000023, is_space_heating, water_collection_treatment, 0, 0.0
S12000023, is_space_heating, water_collection_treatment, 1, 11.155039536346482
S12000023, is_space_heating, water_collection_treatment, 2, 72.50775698625213
S12000023, is_space_heating, water_collection_treatment, 3, 0.0
S12000023, is_space_heating, water_collection_treatment, 4, 0.0
S12000023, is_space_heating, water_collection_treatment, 5, 0.0
S12000023, is_space_heating, water_collection_treatment, 6, 0.0
S12000023, is_space_heating, water_collection_treatment, 7, 0.0
S12000023, is_compressed_air, water_collection_treatment, 0, 0.0
S12000023, is_compressed_air, water_collection_treatment, 1, 0.0
S12000023, is_compressed_air, water_collection_treatment, 2, 345.80622562674097
S12000023, is_compressed_air, water_collection_treatment, 3, 0.0
S12000023, is_compressed_air, water_collection_treatment, 4, 0.0
S12000023, is_compressed_air, water_collection_treatment, 5, 0.0
S12000023, is_compressed_air, water_collection_treatment, 6, 0.0
S12000023, is_compressed_air, water_collection_treatment, 7, 0.0
S12000023, is_drying_separation, water_collection_treatment, 0, 0.0
S12000023, is_drying_separation, water_collection_treatment, 1, 22.310079072692965
S12000023, is_drying_separation, water_collection_treatment, 2, 145.01551397250427
S12000023, is_drying_separation, water_collection_treatment, 3, 0.0
S12000023, is_drying_separation, water_collection_treatment, 4, 0.0
S12000023, is_drying_separation, water_collection_treatment, 5, 0.0
S12000023, is_drying_separation, water_collection_treatment, 6, 0.0
S12000023, is_drying_separation, water_collection_treatment, 7, 0.0
S12000023, is_motors, basic_metals, 0, 0.0
S12000023, is_motors, basic_metals, 1, 0.0
S12000023, is_motors, basic_metals, 2, 474.0891802947255
S12000023, is_motors, basic_metals, 3, 0.0
S12000023, is_motors, basic_metals, 4, 0.0
S12000023, is_motors, basic_metals, 5, 0.0
S12000023, is_motors, basic_metals, 6, 0.0
S12000023, is_motors, basic_metals, 7, 0.0
S12000023, is_lighting, basic_metals, 0, 0.0
S12000023, is_lighting, basic_metals, 1, 0.0
S12000023, is_lighting, basic_metals, 2, 0.0
S12000023, is_lighting, basic_metals, 3, 0.0
S12000023, is_lighting, basic_metals, 4, 0.0
S12000023, is_lighting, basic_metals, 5, 0.0
S12000023, is_lighting, basic_metals, 6, 0.0
S12000023, is_lighting, basic_metals, 7, 0.0
S12000023, is_high_temp_process, basic_metals, 0, 2431.798618923533
S12000023, is_high_temp_process, basic_metals, 1, 3140.143629481535
S12000023, is_high_temp_process, basic_metals, 2, 3034.170753886243
S12000023, is_high_temp_process, basic_metals, 3, 33.46511860903944
S12000023, is_high_temp_process, basic_metals, 4, 0.0
S12000023, is_high_temp_process, basic_metals, 5, 0.0
S12000023, is_high_temp_process, basic_metals, 6, 0.0
S12000023, is_high_temp_process, basic_metals, 7, 0.0
S12000023, is_refrigeration, basic_metals, 0, 0.0
S12000023, is_refrigeration, basic_metals, 1, 0.0
S12000023, is_refrigeration, basic_metals, 2, 0.0
S12000023, is_refrigeration, basic_metals, 3, 0.0
S12000023, is_refrigeration, basic_metals, 4, 0.0
S12000023, is_refrigeration, basic_metals, 5, 0.0
S12000023, is_refrigeration, basic_metals, 6, 0.0
S12000023, is_refrigeration, basic_metals, 7, 0.0
S12000023, is_low_temp_process, basic_metals, 0, 0.0
S12000023, is_low_temp_process, basic_metals, 1, 0.0
S12000023, is_low_temp_process, basic_metals, 2, 0.0
S12000023, is_low_temp_process, basic_metals, 3, 0.0
S12000023, is_low_temp_process, basic_metals, 4, 0.0
S12000023, is_low_temp_process, basic_metals, 5, 0.0
S12000023, is_low_temp_process, basic_metals, 6, 0.0
S12000023, is_low_temp_process, basic_metals, 7, 0.0
S12000023, is_other, basic_metals, 0, 295.60854771318174
S12000023, is_other, basic_metals, 1, 384.8488640039536
S12000023, is_other, basic_metals, 2, 368.1163046994339
S12000023, is_other, basic_metals, 3, 5.577519768173241
S12000023, is_other, basic_metals, 4, 0.0
S12000023, is_other, basic_metals, 5, 0.0
S12000023, is_other, basic_metals, 6, 0.0
S12000023, is_other, basic_metals, 7, 0.0
S12000023, is_space_heating, basic_metals, 0, 0.0
S12000023, is_space_heating, basic_metals, 1, 0.0
S12000023, is_space_heating, basic_metals, 2, 0.0
S12000023, is_space_heating, basic_metals, 3, 0.0
S12000023, is_space_heating, basic_metals, 4, 0.0
S12000023, is_space_heating, basic_metals, 5, 0.0
S12000023, is_space_heating, basic_metals, 6, 0.0
S12000023, is_space_heating, basic_metals, 7, 0.0
S12000023, is_compressed_air, basic_metals, 0, 0.0
S12000023, is_compressed_air, basic_metals, 1, 0.0
S12000023, is_compressed_air, basic_metals, 2, 0.0
S12000023, is_compressed_air, basic_metals, 3, 0.0
S12000023, is_compressed_air, basic_metals, 4, 0.0
S12000023, is_compressed_air, basic_metals, 5, 0.0
S12000023, is_compressed_air, basic_metals, 6, 0.0
S12000023, is_compressed_air, basic_metals, 7, 0.0
S12000023, is_drying_separation, basic_metals, 0, 0.0
S12000023, is_drying_separation, basic_metals, 1, 0.0
S12000023, is_drying_separation, basic_metals, 2, 0.0
S12000023, is_drying_separation, basic_metals, 3, 0.0
S12000023, is_drying_separation, basic_metals, 4, 0.0
S12000023, is_drying_separation, basic_metals, 5, 0.0
S12000023, is_drying_separation, basic_metals, 6, 0.0
S12000023, is_drying_separation, basic_metals, 7, 0.0
S12000023, is_motors, other_manufacturing, 0, 0.0
S12000023, is_motors, other_manufacturing, 1, 0.0
S12000023, is_motors, other_manufacturing, 2, 379.27134423578036
S12000023, is_motors, other_manufacturing, 3, 0.0
S12000023, is_motors, other_manufacturing, 4, 0.0
S12000023, is_motors, other_manufacturing, 5, 0.0
S12000023, is_motors, other_manufacturing, 6, 0.0
S12000023, is_motors, other_manufacturing, 7, 0.0
S12000023, is_lighting, other_manufacturing, 0, 0.0
S12000023, is_lighting, other_manufacturing, 1, 0.0
S12000023, is_lighting, other_manufacturing, 2, 0.0
S12000023, is_lighting, other_manufacturing, 3, 0.0
S12000023, is_lighting, other_manufacturing, 4, 0.0
S12000023, is_lighting, other_manufacturing, 5, 0.0
S12000023, is_lighting, other_manufacturing, 6, 0.0
S12000023, is_lighting, other_manufacturing, 7, 0.0
S12000023, is_high_temp_process, other_manufacturing, 0, 0.0
S12000023, is_high_temp_process, other_manufacturing, 1, 0.0
S12000023, is_high_temp_process, other_manufacturing, 2, 0.0
S12000023, is_high_temp_process, other_manufacturing, 3, 0.0
S12000023, is_high_temp_process, other_manufacturing, 4, 0.0
S12000023, is_high_temp_process, other_manufacturing, 5, 0.0
S12000023, is_high_temp_process, other_manufacturing, 6, 0.0
S12000023, is_high_temp_process, other_manufacturing, 7, 0.0
S12000023, is_refrigeration, other_manufacturing, 0, 0.0
S12000023, is_refrigeration, other_manufacturing, 1, 0.0
S12000023, is_refrigeration, other_manufacturing, 2, 0.0
S12000023, is_refrigeration, other_manufacturing, 3, 0.0
S12000023, is_refrigeration, other_manufacturing, 4, 0.0
S12000023, is_refrigeration, other_manufacturing, 5, 0.0
S12000023, is_refrigeration, other_manufacturing, 6, 0.0
S12000023, is_refrigeration, other_manufacturing, 7, 0.0
S12000023, is_low_temp_process, other_manufacturing, 0, 0.0
S12000023, is_low_temp_process, other_manufacturing, 1, 150.59303374067753
S12000023, is_low_temp_process, other_manufacturing, 2, 66.93023721807889
S12000023, is_low_temp_process, other_manufacturing, 3, 5.577519768173241
S12000023, is_low_temp_process, other_manufacturing, 4, 0.0
S12000023, is_low_temp_process, other_manufacturing, 5, 0.0
S12000023, is_low_temp_process, other_manufacturing, 6, 0.0
S12000023, is_low_temp_process, other_manufacturing, 7, 0.0
S12000023, is_other, other_manufacturing, 0, 0.0
S12000023, is_other, other_manufacturing, 1, 44.62015814538593
S12000023, is_other, other_manufacturing, 2, 16.73255930451972
S12000023, is_other, other_manufacturing, 3, 0.0
S12000023, is_other, other_manufacturing, 4, 0.0
S12000023, is_other, other_manufacturing, 5, 0.0
S12000023, is_other, other_manufacturing, 6, 0.0
S12000023, is_other, other_manufacturing, 7, 0.0
S12000023, is_space_heating, other_manufacturing, 0, 0.0
S12000023, is_space_heating, other_manufacturing, 1, 39.04263837721269
S12000023, is_space_heating, other_manufacturing, 2, 16.73255930451972
S12000023, is_space_heating, other_manufacturing, 3, 0.0
S12000023, is_space_heating, other_manufacturing, 4, 0.0
S12000023, is_space_heating, other_manufacturing, 5, 0.0
S12000023, is_space_heating, other_manufacturing, 6, 0.0
S12000023, is_space_heating, other_manufacturing, 7, 0.0
S12000023, is_compressed_air, other_manufacturing, 0, 0.0
S12000023, is_compressed_air, other_manufacturing, 1, 0.0
S12000023, is_compressed_air, other_manufacturing, 2, 89.24031629077186
S12000023, is_compressed_air, other_manufacturing, 3, 0.0
S12000023, is_compressed_air, other_manufacturing, 4, 0.0
S12000023, is_compressed_air, other_manufacturing, 5, 0.0
S12000023, is_compressed_air, other_manufacturing, 6, 0.0
S12000023, is_compressed_air, other_manufacturing, 7, 0.0
S12000023, is_drying_separation, other_manufacturing, 0, 0.0
S12000023, is_drying_separation, other_manufacturing, 1, 83.66279652259861
S12000023, is_drying_separation, other_manufacturing, 2, 33.46511860903944
S12000023, is_drying_separation, other_manufacturing, 3, 0.0
S12000023, is_drying_separation, other_manufacturing, 4, 0.0
S12000023, is_drying_separation, other_manufacturing, 5, 0.0
S12000023, is_drying_separation, other_manufacturing, 6, 0.0
S12000023, is_drying_separation, other_manufacturing, 7, 0.0
S12000023, is_motors, pharmaceuticals, 0, 0.0
S12000023, is_motors, pharmaceuticals, 1, 0.0
S12000023, is_motors, pharmaceuticals, 2, 373.69382446760716
S12000023, is_motors, pharmaceuticals, 3, 0.0
S12000023, is_motors, pharmaceuticals, 4, 0.0
S12000023, is_motors, pharmaceuticals, 5, 0.0
S12000023, is_motors, pharmaceuticals, 6, 0.0
S12000023, is_motors, pharmaceuticals, 7, 0.0
S12000023, is_lighting, pharmaceuticals, 0, 0.0
S12000023, is_lighting, pharmaceuticals, 1, 0.0
S12000023, is_lighting, pharmaceuticals, 2, 0.0
S12000023, is_lighting, pharmaceuticals, 3, 0.0
S12000023, is_lighting, pharmaceuticals, 4, 0.0
S12000023, is_lighting, pharmaceuticals, 5, 0.0
S12000023, is_lighting, pharmaceuticals, 6, 0.0
S12000023, is_lighting, pharmaceuticals, 7, 0.0
S12000023, is_high_temp_process, pharmaceuticals, 0, 5.577519768173241
S12000023, is_high_temp_process, pharmaceuticals, 1, 105.97287559529158
S12000023, is_high_temp_process, pharmaceuticals, 2, 16.73255930451972
S12000023, is_high_temp_process, pharmaceuticals, 3, 11.155039536346482
S12000023, is_high_temp_process, pharmaceuticals, 4, 0.0
S12000023, is_high_temp_process, pharmaceuticals, 5, 0.0
S12000023, is_high_temp_process, pharmaceuticals, 6, 0.0
S12000023, is_high_temp_process, pharmaceuticals, 7, 0.0
S12000023, is_refrigeration, pharmaceuticals, 0, 0.0
S12000023, is_refrigeration, pharmaceuticals, 1, 0.0
S12000023, is_refrigeration, pharmaceuticals, 2, 105.97287559529158
S12000023, is_refrigeration, pharmaceuticals, 3, 0.0
S12000023, is_refrigeration, pharmaceuticals, 4, 0.0
S12000023, is_refrigeration, pharmaceuticals, 5, 0.0
S12000023, is_refrigeration, pharmaceuticals, 6, 0.0
S12000023, is_refrigeration, pharmaceuticals, 7, 0.0
S12000023, is_low_temp_process, pharmaceuticals, 0, 11.155039536346482
S12000023, is_low_temp_process, pharmaceuticals, 1, 284.45350817683527
S12000023, is_low_temp_process, pharmaceuticals, 2, 55.775197681732415
S12000023, is_low_temp_process, pharmaceuticals, 3, 27.887598840866207
S12000023, is_low_temp_process, pharmaceuticals, 4, 0.0
S12000023, is_low_temp_process, pharmaceuticals, 5, 0.0
S12000023, is_low_temp_process, pharmaceuticals, 6, 0.0
S12000023, is_low_temp_process, pharmaceuticals, 7, 0.0
S12000023, is_other, pharmaceuticals, 0, 5.577519768173241
S12000023, is_other, pharmaceuticals, 1, 111.55039536346483
S12000023, is_other, pharmaceuticals, 2, 22.310079072692965
S12000023, is_other, pharmaceuticals, 3, 11.155039536346482
S12000023, is_other, pharmaceuticals, 4, 0.0
S12000023, is_other, pharmaceuticals, 5, 0.0
S12000023, is_other, pharmaceuticals, 6, 0.0
S12000023, is_other, pharmaceuticals, 7, 0.0
S12000023, is_space_heating, pharmaceuticals, 0, 0.0
S12000023, is_space_heating, pharmaceuticals, 1, 22.310079072692965
S12000023, is_space_heating, pharmaceuticals, 2, 5.577519768173241
