0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1.017811705,0.763358779,0.508905852,0.508905852,0.508905852,2.290076336,4.834605598,7.633587786,7.124681934,5.089058524,4.325699746,3.816793893,3.816793893,3.816793893,3.816793893,4.325699746,6.106870229,7.37913486,7.633587786,7.633587786,6.615776081,5.089058524,3.816793893,1.526717557
1.012658228,0.759493671,0.506329114,0.506329114,0.506329114,2.278481013,5.063291139,8.101265823,7.088607595,4.556962025,4.303797468,3.797468354,3.797468354,3.797468354,3.797468354,4.303797468,6.075949367,7.341772152,7.594936709,7.848101266,6.582278481,5.063291139,3.797468354,1.518987342
1.023017903,0.767263427,0.511508951,0.511508951,0.511508951,2.301790281,2.557544757,6.393861893,7.16112532,7.16112532,5.115089514,4.092071611,3.836317136,3.836317136,3.836317136,4.347826087,6.138107417,7.416879795,7.672634271,7.672634271,6.649616368,5.115089514,3.836317136,1.534526854
1.522070015,0.761035008,0.456621005,1.217656012,1.217656012,1.522070015,2.739726027,6.392694064,6.088280061,4.414003044,5.02283105,3.652968037,3.500761035,3.805175038,4.718417047,4.870624049,6.849315068,7.153729072,7.153729072,7.458143075,7.305936073,5.936073059,4.414003044,1.826484018
