Month,DAY_TYPE,APPLIANCE_TYP,,,,,,,,,,,,,,,,,,,,,,,,
0,coldest,6,1.56,4.72,7.72,163.28,55.94,85.16,10.64,18.04,28.56,28.7,31.34,117.04,33.56,15.38,16.44,15.98,10.44,10.06,13.56,9.16,26.36,17.9,11.4,4.4
0,coldest,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,coldest,8,23.82,74.2,55.94,36.82,37.72,38.08,36.1,41.42,45.6,38.96,81.66,82.12,96.06,145.22,67.26,68.12,73.02,128.94,164.58,105.18,86.54,84.64,110.26,43.84
0,coldest,9,1249.08,823.62,1151.42,1026.68,924.28,1096.5,1224.12,1434.5,1850.88,2101.92,1749.72,2230.64,1827.74,2301.14,1572.86,1497.26,1785.04,2581.14,2501.98,2685.64,2311.66,2188.08,1714.18,1542.6
0,coldest,10,167.44,0.22,0,0,0,65.34,38.86,0,332.62,371.7,206.48,18.08,0,0.02,0,0,0,0,217.94,9.08,0,0,81.22,84.8
1,working_day,0,328.2340909,330.375,310.1022727,318.8272727,319.4272727,311.7477273,302.8386364,324.0477273,329.6977273,323.5090909,321.15,337.625,338.9818182,345.2227273,347.5909091,345.1,345.2863636,360.0045455,361.5159091,370.1886364,347.2909091,352.5295455,351.6227273,334.2409091
1,working_day,1,46.31136364,38.35,47.43181818,63.80227273,79.93409091,68.48636364,136.1,520.1090909,433.9704545,317.3477273,265.8977273,407.2204545,470.0659091,404.4431818,346.0113636,384.2045455,568.6545455,824.5363636,833.0568182,589.2068182,358.4659091,200.35,191.3909091,116.8886364
1,working_day,2,253.9363636,136.8772727,104.1227273,92.61363636,99.00909091,128.8272727,204.575,520.0431818,576.0613636,363.5954545,278.5818182,260.2886364,278.4681818,245.9931818,248.2227273,280.2931818,450.125,865.2340909,1221.45,1288.011364,1092.618182,975.45,813.4522727,537.4795455
1,working_day,3,411.3818182,266.725,208.5977273,184.4295455,178.9931818,178.2840909,217.8909091,386.5840909,510.6681818,509.3704545,510.7772727,488.7181818,526.6409091,640.5204545,682.4659091,722.6568182,843.9431818,945.7295455,1083.868182,1017.988636,1058.179545,1077.838636,944.1181818,686.6568182
1,working_day,4,174.3181818,154.1431818,138.7545455,132.3659091,130.3477273,129.4,128.3204545,150.7136364,193.4090909,207.6886364,226.9181818,238.2772727,240.2363636,241.5840909,257.6954545,259.7477273,290.8068182,310.9340909,310.9568182,309.0522727,314.4931818,292.1522727,263.3454545,221.6454545
1,working_day,5,339.5613636,166.0045455,34.55227273,12.85227273,4.802272727,4.059090909,12.05681818,220.1409091,538.3545455,583.3477273,574.0045455,568.4136364,490.7886364,538.6659091,371.4,417.8545455,394.2090909,457.1727273,322.6977273,399.3840909,567.5363636,327.7363636,275.4022727,361.0340909
1,working_day,6,4.820454545,3.638636364,3.527272727,101.8363636,125.1909091,17.28409091,36.73636364,34.07272727,29.59772727,25.11590909,20.01590909,21.425,19.33181818,17.75,18.45454545,17.65,19.78863636,20.68409091,19.50454545,17.525,18.78863636,17.11590909,14.45909091,10.14318182
1,working_day,7,2.384090909,2.306818182,2.375,2.345454545,2.35,2.375,6.859090909,15.31363636,7.768181818,7.720454545,7.413636364,7.331818182,7.340909091,7.079545455,8.531818182,9.690909091,10.35681818,10.25909091,10.82727273,10.48409091,5.202272727,4.236363636,3.004545455,2.415909091
